"booking_status","booking_type","previous_cancellations","previous_non_canceled_bookings","adults","children","weekend_nights","week_nights","room_price","special_requests","meal_plan","reserved_parking_space","room_type","lead_time_days","arrival_occupancy_season"
"canceled","mobile_app",0,0,1,0,0,2,115,0,"continental",0,"suite",103,"moderate"
"not_canceled","online",0,0,2,0,0,3,105.3,1,"continental",0,"studio",48,"moderate"
"not_canceled","online",0,0,1,0,1,1,86,1,"continental",1,"suite",18,"low"
"not_canceled","online",0,0,2,0,0,1,131.4,1,"continental",0,"studio",64,"low"
"canceled","online",0,0,2,0,1,4,90,0,"continental",0,"suite",275,"moderate"
"not_canceled","corporate_partner",0,2,1,0,1,0,95,0,"continental",1,"suite",24,"moderate"
"canceled","mobile_app",0,0,2,0,0,2,115,0,"modified_american",0,"suite",292,"peak"
"canceled","online",0,0,1,2,1,3,260.5,0,"modified_american",0,"executive_suite",13,"moderate"
"canceled","online",0,0,2,0,0,3,84.3,1,"continental",0,"suite",73,"moderate"
"canceled","online",0,0,2,0,1,1,115.2,0,"continental",0,"studio",267,"moderate"
"canceled","online",0,0,2,0,0,1,91,1,"continental",0,"suite",6,"low"
"canceled","online",0,0,2,2,1,5,158.95,0,"continental",0,"executive_suite",219,"peak"
"canceled","online",0,0,2,0,2,5,128.84,0,"continental",0,"studio",15,"moderate"
"not_canceled","online",0,0,2,1,2,2,149.85,2,"continental",0,"suite",141,"moderate"
"not_canceled","online",0,0,2,2,0,4,150.45,3,"continental",0,"suite",29,"low"
"not_canceled","corporate_partner",0,0,1,0,1,3,130,0,"continental",0,"suite",7,"moderate"
"canceled","online",0,0,2,0,1,2,118.8,0,"continental",0,"studio",69,"moderate"
"not_canceled","mobile_app",0,0,2,0,1,2,85.17,2,"modified_american",1,"suite",162,"moderate"
"canceled","online",0,0,2,0,1,3,124.65,0,"continental",0,"suite",34,"moderate"
"not_canceled","mobile_app",0,0,2,0,2,2,76.5,0,"american",0,"suite",52,"moderate"
"not_canceled","online",0,0,2,1,2,5,103.7,1,"continental",1,"suite",97,"low"
"canceled","online",0,0,1,0,1,0,85,0,"continental",0,"suite",17,"low"
"canceled","mobile_app",0,0,2,0,1,2,130,0,"modified_american",0,"suite",161,"moderate"
"canceled","online",0,0,1,0,2,3,98.1,0,"continental",0,"suite",33,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,2,109,0,"modified_american",1,"suite",0,"peak"
"not_canceled","corporate_partner",0,0,2,0,0,2,110,0,"continental",1,"suite",5,"moderate"
"not_canceled","online",0,0,2,1,1,4,108.53,2,"continental",0,"studio",69,"moderate"
"not_canceled","online",0,0,2,0,2,1,96.3,2,"continental",0,"suite",179,"peak"
"not_canceled","mobile_app",0,0,2,0,0,3,75,0,"american",0,"suite",9,"peak"
"not_canceled","mobile_app",0,0,2,0,1,0,80.75,0,"continental",0,"suite",154,"moderate"
"canceled","online",0,0,2,0,1,3,118.8,2,"continental",0,"suite",153,"moderate"
"not_canceled","online",0,0,2,0,0,2,96.3,1,"continental",0,"suite",80,"moderate"
"canceled","online",0,0,2,0,1,3,75.9,0,"american",0,"suite",122,"low"
"canceled","online",0,0,2,0,0,2,126.9,2,"continental",1,"suite",217,"moderate"
"not_canceled","online",0,0,2,0,1,3,105.61,2,"continental",0,"studio",64,"low"
"canceled","travel_agency",0,0,2,0,2,2,107,2,"continental",0,"suite",169,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,2,136,0,"modified_american",0,"studio",80,"moderate"
"not_canceled","online",0,0,2,0,0,4,117.3,1,"continental",0,"suite",15,"low"
"canceled","mobile_app",0,0,2,0,1,2,95,0,"continental",0,"suite",273,"moderate"
"not_canceled","online",0,0,2,1,2,2,107.95,2,"continental",0,"studio",123,"moderate"
"not_canceled","mobile_app",0,0,1,0,0,0,87,0,"modified_american",0,"suite",273,"peak"
"not_canceled","mobile_app",0,0,2,0,0,2,89,0,"continental",0,"suite",16,"low"
"not_canceled","online",0,0,2,0,1,3,81,1,"american",1,"suite",3,"peak"
"canceled","online",0,0,2,2,1,5,177.93,0,"continental",0,"executive_suite",59,"moderate"
"not_canceled","online",0,0,2,0,0,1,124,0,"continental",0,"suite",57,"moderate"
"not_canceled","online",0,0,1,0,1,1,96,2,"continental",0,"suite",89,"low"
"not_canceled","online",0,0,2,0,0,3,106.5,1,"american",0,"suite",66,"low"
"canceled","online",0,0,2,0,0,2,87.3,0,"continental",0,"studio",79,"moderate"
"not_canceled","online",11,0,2,0,0,0,75,0,"american",1,"suite",1,"low"
"not_canceled","online",0,0,2,1,0,4,112,1,"continental",0,"suite",0,"low"
"not_canceled","online",0,0,2,0,1,4,96.05,0,"continental",0,"studio",103,"moderate"
"not_canceled","corporate_partner",0,2,2,0,0,1,75,0,"continental",1,"suite",6,"low"
"canceled","online",0,0,2,0,0,3,113.4,0,"american",0,"suite",260,"moderate"
"not_canceled","online",0,0,2,0,0,1,131,0,"continental",1,"studio",3,"low"
"canceled","online",0,0,2,0,0,4,99.45,0,"continental",0,"suite",175,"peak"
"not_canceled","mobile_app",0,0,1,0,0,3,120,0,"continental",0,"suite",71,"peak"
"not_canceled","online",0,0,2,0,2,1,119.7,1,"continental",0,"suite",107,"peak"
"not_canceled","online",0,0,2,0,1,4,120.8,2,"continental",0,"studio",88,"peak"
"not_canceled","online",0,0,2,0,0,3,88,2,"american",0,"suite",25,"low"
"canceled","online",0,0,2,0,1,2,126.9,0,"continental",0,"suite",61,"peak"
"not_canceled","online",0,0,2,0,1,4,116.95,1,"continental",0,"suite",142,"peak"
"not_canceled","online",0,0,1,0,0,1,129,0,"american",1,"suite",1,"moderate"
"not_canceled","online",0,0,2,0,0,2,140.4,1,"continental",0,"studio",36,"moderate"
"not_canceled","mobile_app",0,0,2,0,1,2,90,0,"continental",0,"suite",135,"moderate"
"not_canceled","corporate_partner",0,1,1,0,1,0,95,0,"continental",0,"suite",0,"moderate"
"canceled","travel_agency",0,0,1,0,0,2,115,0,"continental",0,"suite",103,"moderate"
"not_canceled","online",0,0,2,0,2,0,91.48,1,"continental",0,"suite",150,"moderate"
"not_canceled","online",0,0,2,1,1,3,126,1,"continental",0,"suite",33,"moderate"
"not_canceled","online",0,0,2,0,0,4,91.45,2,"continental",1,"suite",232,"low"
"not_canceled","mobile_app",0,0,1,0,0,1,130,0,"continental",0,"suite",28,"moderate"
"canceled","mobile_app",0,0,2,0,0,2,115,1,"modified_american",0,"suite",256,"peak"
"canceled","online",0,0,2,0,2,1,111.3,1,"continental",0,"studio",283,"moderate"
"canceled","online",0,0,2,0,2,0,90.95,1,"continental",0,"suite",235,"peak"
"not_canceled","online",0,0,2,0,0,4,91.45,0,"continental",0,"studio",12,"low"
"canceled","online",0,0,2,0,2,5,140.4,1,"continental",0,"studio",57,"moderate"
"canceled","online",0,0,1,0,1,2,75,0,"continental",0,"suite",114,"peak"
"not_canceled","online",0,0,2,0,1,1,102.15,1,"continental",1,"suite",58,"moderate"
"canceled","online",0,0,2,0,0,4,85,0,"american",0,"suite",106,"moderate"
"not_canceled","corporate_partner",0,0,1,0,0,1,81,0,"continental",1,"suite",8,"low"
"not_canceled","online",0,0,2,0,1,2,85.5,2,"american",0,"suite",141,"peak"
"not_canceled","mobile_app",0,0,2,0,0,2,101.5,0,"modified_american",0,"suite",39,"peak"
"canceled","online",0,0,2,2,1,2,207.9,0,"continental",0,"executive_suite",44,"moderate"
"canceled","online",0,0,2,0,2,5,94.59,1,"continental",0,"suite",204,"peak"
"not_canceled","online",0,0,1,0,0,2,100.8,3,"continental",1,"suite",40,"low"
"canceled","corporate_partner",0,0,1,0,0,3,110,0,"continental",0,"studio",13,"moderate"
"not_canceled","online",0,1,2,1,0,1,106,3,"continental",0,"suite",3,"peak"
"canceled","mobile_app",0,0,2,0,0,2,115,1,"modified_american",0,"suite",265,"peak"
"not_canceled","mobile_app",0,0,1,0,0,3,98,0,"modified_american",1,"suite",71,"moderate"
"not_canceled","online",0,0,2,0,0,5,124,1,"continental",0,"studio",50,"moderate"
"not_canceled","online",0,0,2,0,1,4,120.7,1,"modified_american",0,"suite",38,"low"
"canceled","mobile_app",0,0,2,0,0,1,75,0,"continental",0,"suite",105,"moderate"
"not_canceled","online",0,0,2,0,0,4,146,1,"continental",0,"studio",4,"peak"
"canceled","mobile_app",0,0,1,0,0,2,130,0,"continental",0,"suite",188,"peak"
"not_canceled","online",0,0,2,0,2,4,99.45,1,"continental",0,"suite",149,"peak"
"canceled","travel_agency",0,0,2,0,0,2,115.2,1,"continental",0,"studio",148,"moderate"
"canceled","online",0,0,2,0,0,3,105.3,1,"continental",0,"suite",240,"peak"
"not_canceled","mobile_app",0,0,2,0,0,3,125,0,"modified_american",1,"suite",85,"moderate"
"canceled","online",0,0,2,0,0,2,116.1,0,"american",0,"suite",39,"moderate"
"not_canceled","online",0,0,2,0,0,3,81.86,1,"continental",0,"suite",86,"low"
"canceled","mobile_app",0,0,1,0,2,2,100,0,"continental",0,"suite",163,"peak"
"canceled","mobile_app",0,0,2,0,0,2,115,1,"modified_american",0,"suite",265,"peak"
"not_canceled","travel_agency",0,0,1,0,0,1,86,0,"modified_american",0,"suite",57,"peak"
"not_canceled","travel_agency",0,0,2,0,2,2,75,0,"continental",0,"suite",67,"low"
"not_canceled","mobile_app",0,0,1,0,0,3,81,0,"continental",1,"suite",58,"low"
"not_canceled","mobile_app",0,0,1,0,0,3,95,0,"continental",1,"suite",37,"moderate"
"canceled","online",0,0,2,0,0,4,126.36,0,"continental",0,"studio",131,"moderate"
"canceled","mobile_app",0,0,2,0,0,2,115,0,"modified_american",1,"suite",291,"peak"
"not_canceled","online",0,0,1,0,1,2,109,1,"american",0,"suite",57,"moderate"
"not_canceled","travel_agency",0,0,2,0,0,5,139.5,2,"continental",0,"studio",41,"moderate"
"not_canceled","online",0,0,1,0,0,1,79,0,"continental",0,"suite",8,"low"
"canceled","mobile_app",0,0,2,0,0,4,85,0,"continental",0,"suite",296,"moderate"
"not_canceled","mobile_app",0,0,2,0,2,1,94.5,0,"modified_american",0,"suite",96,"peak"
"not_canceled","mobile_app",0,0,2,0,1,0,80,0,"continental",1,"suite",18,"low"
"not_canceled","online",0,0,1,0,2,1,84.9,0,"continental",0,"suite",89,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,3,160,0,"modified_american",0,"suite",11,"moderate"
"canceled","online",0,0,2,0,0,1,125.1,1,"american",0,"suite",80,"moderate"
"canceled","mobile_app",0,0,2,0,1,3,95,0,"continental",0,"suite",250,"moderate"
"canceled","online",0,0,2,2,0,2,190.8,0,"continental",1,"executive_suite",110,"moderate"
"not_canceled","online",0,0,2,0,1,2,148,2,"continental",0,"studio",18,"low"
"not_canceled","online",0,0,2,0,0,1,81,1,"american",0,"suite",39,"low"
"not_canceled","online",0,0,2,0,0,3,140.4,2,"continental",0,"studio",53,"peak"
"not_canceled","online",0,0,2,0,2,2,133.5,1,"continental",0,"studio",11,"moderate"
"not_canceled","corporate_partner",0,3,1,0,0,1,110,1,"continental",0,"studio",0,"moderate"
"not_canceled","online",0,0,2,1,2,1,96.3,2,"continental",0,"suite",83,"moderate"
"not_canceled","online",0,0,2,0,2,2,124.65,1,"continental",0,"suite",83,"moderate"
"not_canceled","online",0,0,2,0,1,1,104.85,1,"continental",0,"suite",35,"moderate"
"not_canceled","travel_agency",0,0,1,0,1,1,99.45,0,"continental",0,"suite",20,"low"
"not_canceled","mobile_app",1,0,2,0,0,3,90,0,"continental",1,"suite",57,"moderate"
"canceled","mobile_app",0,0,2,0,1,2,107,0,"modified_american",0,"suite",418,"moderate"
"not_canceled","mobile_app",0,0,2,0,1,2,80,0,"continental",1,"suite",186,"moderate"
"canceled","online",0,0,2,0,2,2,100.63,0,"continental",0,"studio",100,"low"
"not_canceled","online",0,0,2,0,0,2,88,1,"continental",1,"suite",2,"low"
"not_canceled","mobile_app",0,0,1,0,0,2,90,0,"modified_american",0,"suite",256,"peak"
"canceled","online",0,0,2,0,0,3,77.03,0,"continental",0,"suite",211,"peak"
"not_canceled","online",0,1,1,0,0,1,109,1,"american",1,"suite",0,"peak"
"canceled","mobile_app",0,0,2,0,0,0,101.33,1,"continental",0,"suite",271,"moderate"
"not_canceled","mobile_app",0,0,1,0,1,1,77,1,"continental",1,"suite",18,"moderate"
"canceled","mobile_app",0,0,1,0,0,3,110,0,"continental",1,"suite",166,"low"
"canceled","online",0,0,1,0,0,1,85,0,"continental",0,"suite",0,"low"
"not_canceled","online",0,0,2,0,0,2,149.4,2,"continental",1,"studio",32,"moderate"
"canceled","mobile_app",0,0,2,0,1,0,110,0,"continental",0,"suite",258,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,3,95,0,"continental",0,"suite",71,"moderate"
"not_canceled","online",0,0,2,0,0,2,152,2,"continental",0,"suite",29,"moderate"
"not_canceled","online",0,0,2,0,2,2,95.63,2,"continental",0,"suite",238,"moderate"
"canceled","corporate_partner",0,0,1,0,0,1,89,0,"continental",0,"suite",41,"moderate"
"not_canceled","online",0,0,2,1,0,2,138.15,2,"continental",1,"suite",37,"moderate"
"canceled","online",0,0,2,0,0,3,130,0,"continental",0,"suite",213,"peak"
"not_canceled","mobile_app",0,0,2,0,0,1,130,0,"continental",0,"suite",8,"low"
"canceled","online",0,0,2,0,2,2,100.3,1,"continental",0,"presidential_suite",231,"moderate"
"not_canceled","online",0,0,2,0,0,2,86.85,2,"continental",0,"presidential_suite",14,"peak"
"not_canceled","online",0,0,2,0,2,2,83.61,2,"continental",0,"studio",64,"low"
"not_canceled","mobile_app",1,0,1,0,0,3,80,0,"continental",0,"suite",19,"moderate"
"canceled","online",0,0,2,0,1,1,162.35,0,"continental",0,"executive_suite",31,"peak"
"not_canceled","mobile_app",0,0,1,0,0,2,95,0,"continental",1,"suite",192,"peak"
"not_canceled","travel_agency",0,0,2,1,1,2,143.1,2,"continental",1,"suite",42,"moderate"
"canceled","online",0,0,2,0,1,3,149.4,1,"continental",0,"suite",73,"moderate"
"not_canceled","online",0,0,2,0,2,1,115.8,0,"continental",0,"studio",73,"moderate"
"not_canceled","online",0,0,2,0,0,3,126.9,0,"continental",0,"suite",98,"moderate"
"not_canceled","online",0,0,2,0,2,2,88.4,0,"continental",0,"suite",50,"low"
"canceled","mobile_app",0,0,2,0,0,3,125.1,0,"continental",0,"suite",176,"moderate"
"canceled","online",0,0,1,0,1,3,104.4,0,"continental",0,"suite",83,"peak"
"not_canceled","online",0,0,2,0,0,3,105.3,0,"continental",1,"suite",117,"moderate"
"canceled","online",0,0,2,1,1,4,118.25,1,"american",0,"suite",220,"moderate"
"not_canceled","online",0,0,2,0,0,3,90,2,"continental",0,"suite",8,"peak"
"not_canceled","online",0,0,1,0,0,1,127.8,0,"continental",1,"studio",48,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,2,102,0,"continental",0,"suite",0,"moderate"
"not_canceled","online",0,0,1,0,1,2,103,1,"continental",0,"presidential_suite",8,"moderate"
"not_canceled","online",0,0,2,0,0,2,118.8,1,"continental",0,"suite",137,"peak"
"canceled","mobile_app",0,0,2,0,0,3,110,1,"continental",0,"suite",183,"moderate"
"not_canceled","corporate_partner",0,0,2,0,0,1,107,0,"continental",0,"suite",2,"moderate"
"not_canceled","corporate_partner",0,0,1,0,1,0,77,0,"continental",1,"suite",5,"low"
"not_canceled","online",0,0,2,1,1,2,103.5,2,"continental",0,"suite",65,"moderate"
"not_canceled","online",0,0,2,2,0,2,233.1,1,"modified_american",0,"executive_suite",30,"moderate"
"not_canceled","online",0,0,2,0,0,1,97.02,0,"continental",1,"suite",3,"moderate"
"not_canceled","online",0,0,2,0,2,1,105.3,2,"continental",0,"studio",68,"moderate"
"not_canceled","mobile_app",0,0,2,0,1,3,95,1,"continental",1,"suite",91,"moderate"
"canceled","online",0,0,2,0,2,5,84.39,0,"american",0,"suite",177,"peak"
"not_canceled","online",0,0,2,0,0,2,149,2,"continental",0,"suite",5,"peak"
"canceled","online",0,0,2,0,1,2,132,0,"continental",1,"suite",191,"peak"
"not_canceled","online",0,0,2,0,0,2,87.01,1,"american",0,"suite",4,"moderate"
"not_canceled","online",0,0,2,0,2,5,119.85,1,"continental",0,"suite",119,"peak"
"not_canceled","online",0,0,1,0,0,1,102.6,0,"american",0,"suite",1,"moderate"
"not_canceled","online",0,0,2,0,0,1,109.8,1,"continental",1,"studio",150,"peak"
"not_canceled","mobile_app",0,0,2,0,0,3,100,0,"continental",1,"suite",143,"peak"
"canceled","online",0,0,2,0,1,3,131.4,1,"continental",0,"studio",160,"moderate"
"canceled","online",0,0,2,0,0,4,85.5,2,"american",0,"suite",205,"moderate"
"not_canceled","online",0,0,1,0,1,0,104,1,"american",0,"suite",27,"moderate"
"not_canceled","online",0,0,2,0,1,2,76.5,1,"american",0,"suite",85,"moderate"
"canceled","online",0,0,2,2,0,1,168.3,0,"continental",0,"executive_suite",209,"peak"
"not_canceled","online",1,0,2,0,2,3,133,1,"american",1,"suite",4,"moderate"
"not_canceled","online",0,0,2,0,0,2,79,0,"american",0,"suite",21,"low"
"canceled","mobile_app",0,0,2,0,2,1,95.88,0,"continental",0,"suite",62,"moderate"
"canceled","online",0,0,2,0,1,4,102.72,0,"modified_american",0,"suite",26,"low"
"not_canceled","online",0,0,2,0,1,2,79.2,1,"continental",0,"suite",58,"low"
"not_canceled","online",0,0,2,0,0,4,109.65,2,"american",0,"suite",98,"moderate"
"not_canceled","online",0,0,2,0,1,2,88,1,"american",1,"suite",20,"low"
"not_canceled","online",0,0,2,0,0,1,111,0,"continental",0,"suite",0,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,3,75,0,"continental",0,"suite",44,"low"
"not_canceled","online",0,0,2,0,0,3,99,0,"american",0,"suite",35,"peak"
"not_canceled","mobile_app",0,0,2,0,0,3,75,0,"continental",1,"suite",44,"low"
"canceled","mobile_app",0,0,2,0,1,0,110,0,"continental",0,"suite",258,"moderate"
"not_canceled","corporate_partner",0,0,2,0,0,2,105,0,"continental",0,"suite",14,"peak"
"canceled","online",0,0,2,0,0,2,108.9,0,"continental",0,"studio",2,"low"
"not_canceled","online",0,0,2,0,2,0,100.1,2,"continental",0,"suite",23,"moderate"
"not_canceled","online",0,0,1,0,0,2,80,1,"continental",0,"suite",1,"peak"
"not_canceled","mobile_app",0,0,2,0,0,3,99.45,0,"continental",0,"suite",37,"moderate"
"not_canceled","online",0,0,2,0,1,0,94.35,1,"continental",1,"suite",13,"moderate"
"not_canceled","online",0,0,2,0,2,1,81.73,1,"continental",0,"studio",5,"low"
"not_canceled","mobile_app",0,0,2,0,2,1,85.5,0,"continental",0,"suite",59,"moderate"
"not_canceled","online",0,0,2,0,1,3,88.4,2,"continental",0,"suite",63,"low"
"not_canceled","online",0,0,1,0,1,1,145,1,"continental",0,"suite",12,"peak"
"not_canceled","online",0,0,2,0,0,3,91.33,0,"continental",1,"suite",1,"low"
"not_canceled","online",0,0,1,0,1,3,88.4,0,"continental",0,"suite",29,"low"
"not_canceled","online",0,0,2,0,0,2,75.6,0,"continental",1,"suite",30,"moderate"
"not_canceled","online",0,0,2,0,0,4,133.03,1,"continental",1,"suite",42,"low"
"canceled","mobile_app",0,0,2,0,1,2,80,0,"continental",0,"suite",91,"moderate"
"canceled","mobile_app",0,0,2,0,0,2,115,1,"modified_american",0,"suite",346,"moderate"
"canceled","online",0,0,2,1,2,2,113.78,1,"continental",0,"suite",122,"low"
"canceled","online",0,0,2,0,0,1,140.4,0,"continental",0,"studio",67,"moderate"
"canceled","online",0,0,2,0,0,2,125.1,1,"american",0,"suite",47,"moderate"
"canceled","online",0,0,2,0,2,2,131.4,0,"continental",0,"studio",115,"peak"
"canceled","online",0,0,2,0,0,3,103.5,0,"american",0,"suite",127,"peak"
"canceled","online",0,0,2,0,2,2,104.4,1,"continental",0,"studio",179,"moderate"
"not_canceled","corporate_partner",0,0,1,0,0,1,81,0,"continental",0,"suite",15,"low"
"not_canceled","online",0,0,2,0,1,3,106.5,2,"american",0,"suite",10,"peak"
"not_canceled","mobile_app",0,0,2,0,0,3,137.33,0,"modified_american",1,"suite",38,"low"
"canceled","mobile_app",0,0,2,0,0,2,115,1,"modified_american",0,"suite",265,"peak"
"canceled","online",0,0,2,0,2,5,83.66,1,"continental",0,"studio",50,"low"
"not_canceled","mobile_app",0,0,1,0,0,2,90,0,"modified_american",1,"suite",320,"peak"
"not_canceled","online",0,0,2,0,0,1,109.8,1,"continental",0,"studio",79,"moderate"
"canceled","mobile_app",0,0,2,0,2,1,172,0,"modified_american",0,"suite",220,"moderate"
"not_canceled","online",0,0,2,0,0,1,107,1,"continental",1,"suite",39,"low"
"not_canceled","mobile_app",0,0,2,0,2,1,87,1,"continental",1,"suite",29,"moderate"
"not_canceled","mobile_app",0,0,2,0,1,3,110,0,"continental",0,"suite",78,"moderate"
"canceled","online",0,0,2,0,0,2,140.4,0,"continental",0,"studio",33,"moderate"
"not_canceled","online",0,0,2,0,1,3,102.1,1,"continental",0,"studio",69,"moderate"
"canceled","mobile_app",0,0,1,0,1,5,80,0,"continental",0,"suite",349,"moderate"
"not_canceled","online",0,0,2,0,1,0,98.55,3,"continental",0,"suite",64,"moderate"
"not_canceled","online",0,0,2,0,1,3,129.15,0,"continental",0,"studio",32,"peak"
"canceled","mobile_app",0,0,2,0,1,1,115,1,"modified_american",1,"suite",301,"peak"
"canceled","online",0,0,2,0,1,0,117.9,0,"continental",0,"suite",38,"peak"
"not_canceled","mobile_app",0,0,1,0,0,2,100,0,"continental",0,"suite",164,"moderate"
"not_canceled","online",0,0,2,0,1,2,129,1,"continental",1,"suite",35,"moderate"
"canceled","travel_agency",0,0,1,2,4,10,196.91,0,"continental",0,"executive_suite",50,"moderate"
"canceled","online",0,0,2,0,1,1,93.6,0,"continental",0,"suite",53,"low"
"not_canceled","online",0,0,1,0,2,2,156.5,1,"continental",0,"studio",6,"peak"
"not_canceled","online",0,0,2,0,1,3,76.58,1,"continental",1,"suite",155,"moderate"
